#tid	superkingdom	kingdom	phylum	class	order	family	genus	species	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
1161942	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	0	0	0	0	0	0	0	0	0	0	0.000174540832559771	0.00119320789903629	0.000445672139226269	0	0	0	0.00025609103460778	0	0.000145640824327066	0	0	0.000469663292339679	0.000471002929638223	0.000645055302354585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477443924589059	0.000439672945808737	0.000289591598545624	0.000484932526498463	0.000172340908236587	0.00036963179641053	0.000306832129414978	0	0.00186454234327031	0.000240661427122263	0.000125020832638745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1165134	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus ASCC191	0	0	0	0	0	0	0	0	0	0	0	0.00012686083981876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368152466621526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174370997402105	0	0	0	0
1175452	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus rhinitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131430369319338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1177632	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Salmonella phage SSU5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144025950571274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1183151	Bacteria	NA	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides injenensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114410517135538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118748	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144791190183583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1197952	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus IPLA5	0	0	0	0	0.00371606081373697	0	0	0	0.000802022783019057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1197953	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus IPLA7	0	0	0	0	0.00275661802175844	0	0	0	0.000560201943900745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1225789	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Myoviridae	NA	Enterobacteria phage SfI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189300581152784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1232426	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	[Collinsella] massiliensis	0	0	0	0	0	0	0	0	0	0	0	0.000324602148866226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123841	Bacteria	NA	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis	0	0	0	0	0	0	0	0	0	0	0	0.000257521704793686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1239307	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	Sodalis praecaptivus	0.000211600507841219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1245	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0.000135930899862557	0	0	0	0	0	0.000144340874705701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550424524489591	0.00193416295889182	0.00010764059417608	0	0	0	0	0	0	0	0.000350282332880336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1252	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc carnosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129798694423015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1258	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus asaccharolyticus	0	0	0	0	0	0	0	0	0	0	0	0.000252621672355471	0	0	0	0	0	0	0	0	0.000150300722946477	0.00032235225968934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196311613681464	0	0	0	0	0	0.000352182444146162	0	0.000403912673901902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1260	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	0	0	0	0	0.000508431479535606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112550602145721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1262533	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Lactococcus phage 340	0	0	0	0	0	0	0	0	0	0	0	0.000115960767660282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377042526184925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1262535	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Lactococcus phage jm2	0	0	0	0	0	0	0	0	0	0	0	0.000110630732375448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000289401938992991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103320590993781	0	0	0	0
1262536	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Lactococcus phage jm3	0	0	0	0	0	0	0	0	0	0	0	0.00013348088364345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267411791659004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100590745377423	0	0	0	0	0	0	0	0	0	0
1262537	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Lactococcus phage P680	0	0	0	0	0	0	0	0	0	0	0	0.00026970178542582	0	0	0	0	0	0.000101190613215116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000652774373588303	0	0	0	0.000100210487022967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1262538	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	NA	Lactococcus phage phi7	0	0	0	0	0	0	0	0	0	0	0	0.00010542069788502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217591457862768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104320596713813	0	0	0	0
1263547	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter ruminantium	0	0	0	0	0	0	0	0	0	0	0.000162550775367199	0	0	0.000408251984104643	0	0	0.000162190655250247	0	0	0	0	0.000114480802510426	0.000177271102626259	0.000277482280904349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116580958295477	0	0	0.000146770764675684	0	0	0	0	0.000736264874073467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1264	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262391632075952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1265	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021139085401905	0	0	0	0	0	0.00116745726158417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138640722318163	0.000309801632654604	0	0	0	0.000194341286539317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1270	Bacteria	NA	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116451863229812	0	0	0	0	0	0	0	0	0.00157357670343676	0	0	0	0	0	0	0
1273	Bacteria	NA	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus lylae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265361130438416	0	0	0	0	0	0	0
1280	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0	0	0.00312230724375281	0.00520208498200475	0.0338830185995841	0	0.0146416137959558	0.000859333540454187	0.00398046381220943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115360459134627	0	0	0.00313204268477288	0.000366441029699294	0.00247633695850685	0	0.00210911025027582	0.000311700822890172	0.000916183756353401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013067059063107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1282	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	0	0.000288070636636107	0.000906982104198482	0.21629707293557	0.730631276137014	0	0.780029168946236	0.0412576199813944	0.265176810163531	0.00111156489088552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136540543431363	0	0.000120230369107233	0.172146997195339	0.0168462173378707	0.107071150869934	0.0002797209007013	0.223066264102044	0.00416613099858583	0.0803531194477897	0.00331875058681437	0.000415872403742493	0.000535362194985	0.000359151415056575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613432613222932	0	0	0	0	0	0	0
1283	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	0	0	0	0.000861062479859942	0.00497234446952241	0	0.00212038516897196	0.000101860419664929	0.000590452048868609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752973049540851	0	0.000527461482166765	0	0.00040475196709456	0	0.000580952381904766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1286	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	0	0	0	0	0.000398541159754775	0	0.00023357277250881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1287640	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105110729468462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	0	0	0	0	0.000105470306918593	0	0.00017935212890977	0	0.000123550428719988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288121	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis	0	0	0	0	0	0	0	0	0	0	0.00141898676856689	0.000532763526894549	0	0.00133909650800903	0	0.00231018873251341	0.00439763776645658	0	0.0001529408656453	0.000560522998798043	0.000638183069660565	0.000475153330824849	0.00064384400470971	0.00207751707719037	0	0	0.000257780737252908	0	0	0.000159320447690458	0	0	0	0	0	0	0	0.000117890483350982	0	0.000550604525969203	0.000594403982506683	0.000308271701659794	0	0.0011881462615308	0.000680573307586275	0.00100458697183358	0.00125055706564742	0.00030051198938937	0	0.000354082358188505	0.000226771684913619	0	0	0	0.00011297040330434	0	0.000211050970834466	0.00010289076242055	0	0	0	0	0	0	0.000339632312896051	0	0	0.00175015936335259
1290	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis	0	0	0	0.000447131287738109	0.00559371627771437	0	0.00430606111294542	0.000526152167746931	0.000846752938232695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011830031704485	0.000296361179517494	0	0	0.000663942688967891	0.000194800547389538	0.000461971298139348	0.000223120718448713	0.000732323559092498	0.00667886763221055	0.0112955763118629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252062392072101	0
1292	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	0	0	0	0.00024712071170765	0.00653649902121215	0	0.000268523187370234	0	0.000475271649192622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473641918249769	0	0	0	0.000854974155174395	0	0.000137550563957312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193883102129634	0	0	0	0	0	0	0	0	0.00142870608628793	0	0	0	0	0	0	0
1293	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus gallinarum	0	0	0	0	0.000322530938565031	0	0.000216912574752263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1296	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri	0	0	0	0	0.000146540426432641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1297617	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	NA	Intestinimonas	Intestinimonas butyriciproducens	0	0	0	0	0	0	0	0	0	0	0.00105558503514062	0.000484813209463447	0.000235041128197416	0.00113014549250709	0.00144691954966903	0.000841343180277221	0.00106028428354851	0.000534053236362613	0.000305971731800002	0.001869119999792	0.000215591036992888	0.00137665965038415	0.00190413184370007	0.00098847812529019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013512011068731	0.00061395411349256	0.000500662763658456	0.00131590685587472	0.000679203579402864	0.000481062337962962	0.000930036454452994	0.000683653862644325	0.00431355855575764	0.00011348067294039	0.00197259313747029	0.000267621988431374	0	0.000115440521791159	0.000168480881155009	0	0.000106872033774803	0	0.000402142979879481	0.0029410272618008	0	0.000182710778347916	0	0	0	0.00120000817205565	0.000216972790270083	0.000426804050370438	0.000129690693845212
1297750	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides luti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343891554389826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1299998	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella scatoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164201151050069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112300743430922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1301100	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	[Clostridium] dakarense	0	0	0	0	0	0	0	0	0	0	0	0.000130350862922713	0.000109850527282531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107710436227267	0	0	0	0	0	0	0	0	0	0	0	0.000170591142960658	0.000128360708551111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1302	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii	0	0	0	0	0	0	0.00013861164532023	0	0	0.000658912899216757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000451482194203464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1303	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis	0	0	0	0	0	0	0.000210472498308555	0	0.000348541209437997	0.000466072050717024	0	0.000191021264560772	0	0	0	0	0	0	0	0	0	0.000263501847147948	0	0	0	0	0	0	0.000390991583515913	0.000449911264250653	0.00012289034532187	0	0.000726273529689355	0.000314770830994994	0.000584972398386833	0	0	0	0	0	0.000125210838912621	0	0	0	0	0	0	0	0.000155930924670383	0.000148840991281002	0	0	0	0	0	0	0	0	0	0	0.000141190601471962	0	0	0	0	0	0	0
1304	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0	0	0	0	0	0	0.0532548521350949	0	0.000125650436007013	0.190729729210809	0.00154582737359657	0.00222519473078912	0.00522196506543232	0.000101110491396988	0.000494183261609527	0.000831183141872276	0.00180200728010941	0.0408767677132124	0.00704798989162279	0.000672953600301761	0.0030647347413741	0.00136983960257561	0.000258051605080984	0	0.000141260378577815	0.00228202908247575	0	0	0.0111715552447987	0.000205680577962424	0.000408121146820423	0.0107384445777915	0.10902370985523	0.00428581131454187	0	0.000108900347392108	0.00805403655233126	0.00781322203421035	0.000149920590687127	0.00201857659269959	0.00707581740797663	0.000377822085577913	0.00226853181905078	0.00330405741238257	0.000884494298642291	0.000402982796700609	0.00193204091603118	0.00306863031433268	0.0225764338782529	0.00348621321818003	0	0	0	0.000107400561704938	0	0	0	0	0.00047846931579758	0	0	0	0	0	0	0.000242803122448155	0	0
1305	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	0	0	0	0	0	0	0	0	0	0.000412581815359988	0	0.000129010854051854	0.000108960523010511	0	0	0	0	0	0	0.000126880678811632	0	0.000122130856137301	0	0	0	0	0	0	0	0	0	0	0.000284351381947717	0	0	0	0	0	0	0	0.000155141039444964	0	0	0	0	0	0	0.000112640745681736	0.000205541218859428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1307	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	0	0	0	0	0	0	0	0	0	0.000118390520918292	0	0.00109106722286502	0.000166560799491838	0	0.000171531132105472	0	0	0.000195111182373765	0.000178951012862733	0.000855344576093482	0	0.000456613200858538	0.000135460842566441	0.000134351104366078	0	0	0	0	0	0.000161420453591475	0.000707051986816083	0	0	0	0	0	0	0	0	0	0.000360302414026174	0.000142400786052339	0.000822134283319616	0.000337111776579063	0.000747183631312448	0.000239941665195156	0.000122520692241911	0	0.000204401212099188	0	0	0	0	0	0	0	0	0.000101760754047187	0.000295175747071797	0	0	0	0	0	0	0	0	0
1308	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	0	0	0	0	0	0	0.00184775193281544	0	0	0.0128399764958966	0.000356991702850423	0.00899339953630494	0.00259839247228387	0.00746231626685706	0.0628460147836976	0.012694067983577	0.00418109689163144	0.0206618152106002	0.000470612663667677	0.0606825846518279	0.00489320353630901	0.00281272971723532	0.012266996300717	0	0	0.000154120613400041	0	0	0.00489997984491837	0	0.000248710698877064	0.000471901519522893	0.0036068675293762	0.000314500830282192	0	0	0.000303501754240139	0.000250461026890211	0	0.00258135121870701	0.065359667909775	0.000616933405472399	0.0293898131209264	0.00614486238342477	0	0.0159369606025066	0.0248782405620592	0.00364502413005974	0.0700120551714871	0.0110980639131056	0.000346672575777239	0	0	0.000372481948080589	0	0	0	0.000661674903011031	0.00254749959981722	0	0.0017027372536607	0	0	0	0	0	0.000109511039259763	0
1309	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	0	0	0	0	0	0	0	0	0	0	0	0	0.000120840580034784	0	0	0	0	0.000334122024779471	0.000389122202431666	0.000166170889014256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010626071194677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1311	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	0	0	0	0.000295140850005648	0	0	0	0	0	0.000174180766395372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182250738115489	0	0.806441616100941	0	0.000165310803410505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131111	Bacteria	NA	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces turicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384532011102418	0	0.000177733382266265	0	0	0	0	0	0	0	0	0	0	0	0
1313	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	0.000101490243576585	0	0.000147040341133591	0	0.000101020293969055	0	0.000316513757018296	0	0.000443181537839936	0.00357211571730916	0	0.000157031039545482	0	0	0.000191051260938322	0	0	0.00015276092573121	0	0.00010797057764259	0	0.000299882102173536	0	0	0	0.000131480523292483	0	0	0.00164109664644142	0.000980562755381343	0.00128573361291145	0.000602041938575042	0.00129078627322129	0.00136667360801832	0.000585842401953848	0	0	0	0.000122340482021499	0	0.000246971654710086	0	0.000201821051487678	0	0	0.000804295581811338	0	0.000118550784806196	0.00021784129179886	0	0	0.000141402262436199	0.000126480571692184	0.000237121240144086	0	0	0	0	0.000300945859415884	0	0.00040722173476459	0	0	0	0	0	0	0
1314	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes	0	0	0	0	0	0	0	0	0	0.000107900474762089	0.000139020663128563	0.000505773348219566	0	0	0.000333912203820545	0	0.00102408413729991	0	0	0.000721773861490159	0.000120990581964699	0.000314502204660455	0.00220900374000327	0	0	0	0	0	0	0	0.0133853076127144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416262023033432	0.000178261237132986	0.000915075170174712	0	0	0	0	0	0	0	0	0	0	0	0	0.0017714239404827	0	0	0	0	0	0	0	0
